,facility_detail_info,facility_available_name
1809,상세정보 없음,주출입구 접근로_크리스피크림 도넛츠
1810,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_크리스피크림 도넛츠
1811,유효폭 1.2m 이상,주출입구 높이차이 제거_크리스피크림 도넛츠
1812,평탄함,주출입구 접근로_투쉐 카페&레스토랑(미산빌딩)
1813,단차없음,주출입구 접근로_투쉐 카페&레스토랑(미산빌딩)
1814,유효폭 1.2m 이상,주출입구 접근로_투쉐 카페&레스토랑(미산빌딩)
1815,기울기 1/18이하,주출입구 접근로_투쉐 카페&레스토랑(미산빌딩)
1816,보/차도 구분,주출입구 접근로_투쉐 카페&레스토랑(미산빌딩)
1817,총주차대수18,장애인 전용 주차구역_투쉐 카페&레스토랑(미산빌딩)
1818,전용주차대수  1,장애인 전용 주차구역_투쉐 카페&레스토랑(미산빌딩)
1819,출입구와 가까운 곳에 설치,장애인 전용 주차구역_투쉐 카페&레스토랑(미산빌딩)
1820,크기 확보(3.3*5m),장애인 전용 주차구역_투쉐 카페&레스토랑(미산빌딩)
1821,안내표지판 설치,장애인 전용 주차구역_투쉐 카페&레스토랑(미산빌딩)
1822,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_투쉐 카페&레스토랑(미산빌딩)
1823,유효폭 1.2m 이상,주출입구 높이차이 제거_투쉐 카페&레스토랑(미산빌딩)
1824,상세정보 없음,주출입구 접근로_파리바게트
1825,총주차대수2,장애인 전용 주차구역_파리바게트
1826,경사로 1/12초과 설치,주출입구 높이차이 제거_파리바게트
1827,유효폭 1.2m 이상,주출입구 높이차이 제거_파리바게트
1828,손잡이 설치,주출입구 높이차이 제거_파리바게트
1829,평탄함,주출입구 접근로_파리크라상
1830,단차없음,주출입구 접근로_파리크라상
1831,유효폭 1.2m 이상,주출입구 접근로_파리크라상
1832,기울기 1/18이하,주출입구 접근로_파리크라상
1833,보/차도 구분,주출입구 접근로_파리크라상
1834,상세정보 없음,주출입구 접근로_파리크라샹
1835,총주차대수5,장애인 전용 주차구역_파리크라샹
1836,상세정보 없음,주출입구 접근로_프로방스
1837,총주차대수5,장애인 전용 주차구역_프로방스
1838,전용주차대수  1,장애인 전용 주차구역_프로방스
1839,출입구와 가까운 곳에 설치,장애인 전용 주차구역_프로방스
1840,크기 확보(3.3*5m),장애인 전용 주차구역_프로방스
1841,안내표지판 미설치,장애인 전용 주차구역_프로방스
1842,경사로 1/12초과 설치,주출입구 높이차이 제거_프로방스
1843,유효폭 1.2m 이상,주출입구 높이차이 제거_프로방스
1844,손잡이 미흡설치,주출입구 높이차이 제거_프로방스
1845,상세정보 없음,주출입구 접근로_피자스토리
1846,상세정보 없음,장애인 전용 주차구역_피자스토리
1847,평탄함,주출입구 접근로_피자헛
1848,단차없음,주출입구 접근로_피자헛
1849,유효폭 1.2m 이상,주출입구 접근로_피자헛
1850,기울기 1/18이하,주출입구 접근로_피자헛
1851,보/차도 구분,주출입구 접근로_피자헛
1852,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_피자헛
1853,유효폭 1.2m 이상,주출입구 높이차이 제거_피자헛
1854,평탄함,주출입구 접근로_피자헛
1855,단차없음,주출입구 접근로_피자헛
1856,유효폭 1.2m 이상,주출입구 접근로_피자헛
1857,기울기 1/18이하,주출입구 접근로_피자헛
1858,보/차도 구분,주출입구 접근로_피자헛
1859,총주차대수6,장애인 전용 주차구역_피자헛
1860,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_피자헛
1861,유효폭 1.2m 이상,주출입구 높이차이 제거_피자헛
1862,평탄함,주출입구 접근로_한국 피자헛 한티역점
1863,단차없음,주출입구 접근로_한국 피자헛 한티역점
1864,유효폭 1.2m 이상,주출입구 접근로_한국 피자헛 한티역점
1865,기울기 1/18이하,주출입구 접근로_한국 피자헛 한티역점
1866,보/차도 구분,주출입구 접근로_한국 피자헛 한티역점
1867,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_한국 피자헛 한티역점
1868,유효폭 1.2m 이상,주출입구 높이차이 제거_한국 피자헛 한티역점
1869,상세정보 없음,주출입구 접근로_한국맥도날드
1870,상세정보 없음,장애인 전용 주차구역_한국맥도날드
1871,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_한국맥도날드
1872,유효폭 1.2m 이상,주출입구 높이차이 제거_한국맥도날드
1873,손잡이 설치,주출입구 높이차이 제거_한국맥도날드
1874,평탄함,주출입구 접근로_한국맥도날드송정역
1875,단차없음,주출입구 접근로_한국맥도날드송정역
1876,유효폭 1.2m 이상,주출입구 접근로_한국맥도날드송정역
1877,기울기 1/18이하,주출입구 접근로_한국맥도날드송정역
1878,보/차도 구분,주출입구 접근로_한국맥도날드송정역
1879,상세정보 없음,장애인 전용 주차구역_한국맥도날드송정역
1880,경사로 1/12초과 설치,주출입구 높이차이 제거_한국맥도날드송정역
1881,유효폭 1.2m 미만,주출입구 높이차이 제거_한국맥도날드송정역
1882,손잡이 설치,주출입구 높이차이 제거_한국맥도날드송정역
1883,상세정보 없음,주출입구 접근로_한국피자헛
1884,상세정보 없음,장애인 전용 주차구역_한국피자헛
1885,평탄함,주출입구 접근로_한국피자헛등촌점(샷뽀르)
1886,단차없음,주출입구 접근로_한국피자헛등촌점(샷뽀르)
1887,유효폭 1.2m 이상,주출입구 접근로_한국피자헛등촌점(샷뽀르)
1888,기울기 1/18이하,주출입구 접근로_한국피자헛등촌점(샷뽀르)
1889,보/차도 구분,주출입구 접근로_한국피자헛등촌점(샷뽀르)
1890,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_한국피자헛등촌점(샷뽀르)
1891,유효폭 1.2m 이상,주출입구 높이차이 제거_한국피자헛등촌점(샷뽀르)
1892,손잡이 설치,주출입구 높이차이 제거_한국피자헛등촌점(샷뽀르)
1893,평탄함,주출입구 접근로_화수목레스토랑
1894,단차없음,주출입구 접근로_화수목레스토랑
1895,유효폭 1.2m 이상,주출입구 접근로_화수목레스토랑
1896,기울기 1/18이하,주출입구 접근로_화수목레스토랑
1897,보/차도 구분,주출입구 접근로_화수목레스토랑
1898,총주차대수5,장애인 전용 주차구역_화수목레스토랑
1899,평탄함,주출입구 접근로_근린생활시설(팬다)
1900,단차없음,주출입구 접근로_근린생활시설(팬다)
1901,유효폭 1.2m 이상,주출입구 접근로_근린생활시설(팬다)
1902,기울기 1/18이하,주출입구 접근로_근린생활시설(팬다)
1903,보/차도 구분없음,주출입구 접근로_근린생활시설(팬다)
1904,총주차대수7,장애인 전용 주차구역_근린생활시설(팬다)
1905,평탄하지 않음,주출입구 접근로_만리장성
1906,단차없음,주출입구 접근로_만리장성
1907,유효폭 1.2m 이상,주출입구 접근로_만리장성
1908,기울기 1/18이하,주출입구 접근로_만리장성
1909,보/차도 구분,주출입구 접근로_만리장성
1910,상세정보 없음,장애인 전용 주차구역_만리장성
1911,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_만리장성
1912,유효폭 1.2m 이상,주출입구 높이차이 제거_만리장성
1913,평탄함,주출입구 접근로_상하이짬뽕건물
1914,단차없음,주출입구 접근로_상하이짬뽕건물
1915,유효폭 1.2m 이상,주출입구 접근로_상하이짬뽕건물
1916,기울기 1/18이하,주출입구 접근로_상하이짬뽕건물
1917,보/차도 구분,주출입구 접근로_상하이짬뽕건물
1918,총주차대수4,장애인 전용 주차구역_상하이짬뽕건물
1919,평탄함,주출입구 접근로_실크로드
1920,단차없음,주출입구 접근로_실크로드
1921,유효폭 1.2m 이상,주출입구 접근로_실크로드
1922,기울기 1/18이하,주출입구 접근로_실크로드
1923,보/차도 구분,주출입구 접근로_실크로드
1924,총주차대수45,장애인 전용 주차구역_실크로드
1925,전용주차대수  1,장애인 전용 주차구역_실크로드
1926,출입구와 가까운 곳에 설치,장애인 전용 주차구역_실크로드
1927,크기 미 확보,장애인 전용 주차구역_실크로드
1928,안내표지판 설치,장애인 전용 주차구역_실크로드
1929,경사로 1/12초과 설치,주출입구 높이차이 제거_실크로드
1930,유효폭 1.2m 이상,주출입구 높이차이 제거_실크로드
1931,손잡이 미흡설치,주출입구 높이차이 제거_실크로드
1932,상세정보 없음,주출입구 접근로_왕짜장
1933,평탄함,주출입구 접근로_원챠우
1934,단차없음,주출입구 접근로_원챠우
1935,유효폭 1.2m 이상,주출입구 접근로_원챠우
1936,기울기 1/18이하,주출입구 접근로_원챠우
1937,보/차도 구분,주출입구 접근로_원챠우
1938,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_원챠우
1939,유효폭 1.2m 이상,주출입구 높이차이 제거_원챠우
1940,평탄함,주출입구 접근로_이화원
1941,단차없음,주출입구 접근로_이화원
1942,유효폭 1.2m 이상,주출입구 접근로_이화원
1943,기울기 1/18이하,주출입구 접근로_이화원
1944,보/차도 구분,주출입구 접근로_이화원
1945,상세정보 없음,장애인 전용 주차구역_이화원
1946,상세정보 없음,주출입구 접근로_철판해물손짜장
1947,총주차대수2,장애인 전용 주차구역_철판해물손짜장
1948,경사로 1/12초과 설치,주출입구 높이차이 제거_철판해물손짜장
1949,유효폭 1.2m 미만,주출입구 높이차이 제거_철판해물손짜장
1950,손잡이 설치,주출입구 높이차이 제거_철판해물손짜장
1951,평탄함,주출입구 접근로_타워차이
1952,단차없음,주출입구 접근로_타워차이
1953,유효폭 1.2m 이상,주출입구 접근로_타워차이
1954,기울기 1/18이하,주출입구 접근로_타워차이
1955,보/차도 구분,주출입구 접근로_타워차이
1956,상세정보 없음,장애인 전용 주차구역_타워차이
1957,출입구 및 피난통로와 가까운곳에 설치,장애인용 관람석_타워차이
1958,관람석 면적0.9*1.3m 이상,장애인용 관람석_타워차이
1959,좌석설치,장애인용 관람석_타워차이
1960,총주차대수20,장애인 전용 주차구역_하림각
1961,전용주차대수  6,장애인 전용 주차구역_하림각
1962,출입구와 가까운 곳에 설치,장애인 전용 주차구역_하림각
1963,크기 확보(3.3*5m),장애인 전용 주차구역_하림각
1964,안내표지판 설치,장애인 전용 주차구역_하림각
1965,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_하림각
1966,유효폭 1.2m 이상,주출입구 높이차이 제거_하림각
1967,평탄함,주출입구 접근로_희래등
1968,단차없음,주출입구 접근로_희래등
1969,유효폭 1.2m 이상,주출입구 접근로_희래등
1970,기울기 1/18~1/12이하,주출입구 접근로_희래등
1971,보/차도 구분,주출입구 접근로_희래등
1972,총주차대수20,장애인 전용 주차구역_희래등
1973,경사로 1/12초과 설치,주출입구 높이차이 제거_희래등
1974,유효폭 1.2m 이상,주출입구 높이차이 제거_희래등
1975,손잡이 설치,주출입구 높이차이 제거_희래등
1976,평탄함,주출입구 접근로_(주)에도긴
1977,단차없음,주출입구 접근로_(주)에도긴
1978,유효폭 1.2m 이상,주출입구 접근로_(주)에도긴
1979,기울기 1/18이하,주출입구 접근로_(주)에도긴
1980,보/차도 구분,주출입구 접근로_(주)에도긴
1981,총주차대수9,장애인 전용 주차구역_(주)에도긴
1982,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_(주)에도긴
1983,유효폭 1.2m 이상,주출입구 높이차이 제거_(주)에도긴
1984,평탄함,주출입구 접근로_강서수산
1985,단차없음,주출입구 접근로_강서수산
1986,유효폭 1.2m 이상,주출입구 접근로_강서수산
1987,기울기 1/18이하,주출입구 접근로_강서수산
1988,보/차도 구분,주출입구 접근로_강서수산
1989,총주차대수14,장애인 전용 주차구역_강서수산
1990,전용주차대수  1,장애인 전용 주차구역_강서수산
1991,출입구와 가까운 곳에 설치,장애인 전용 주차구역_강서수산
1992,크기 확보(3.3*5m),장애인 전용 주차구역_강서수산
1993,안내표지판 설치,장애인 전용 주차구역_강서수산
1994,평탄함,주출입구 접근로_경복궁삿뽀로
1995,단차없음,주출입구 접근로_경복궁삿뽀로
1996,유효폭 1.2m 이상,주출입구 접근로_경복궁삿뽀로
1997,기울기 1/18이하,주출입구 접근로_경복궁삿뽀로
1998,보/차도 구분없음,주출입구 접근로_경복궁삿뽀로
1999,총주차대수14,장애인 전용 주차구역_경복궁삿뽀로
2000,전용주차대수  1,장애인 전용 주차구역_경복궁삿뽀로
2001,출입구와 가까운 곳에 설치,장애인 전용 주차구역_경복궁삿뽀로
2002,크기 확보(3.3*5m),장애인 전용 주차구역_경복궁삿뽀로
2003,안내표지판 설치,장애인 전용 주차구역_경복궁삿뽀로
2004,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_경복궁삿뽀로
2005,유효폭 1.2m 이상,주출입구 높이차이 제거_경복궁삿뽀로
2006,손잡이 설치,주출입구 높이차이 제거_경복궁삿뽀로
2007,평탄함,주출입구 접근로_그물에걸린바다
2008,단차없음,주출입구 접근로_그물에걸린바다
2009,유효폭 1.2m 이상,주출입구 접근로_그물에걸린바다
2010,기울기 1/18~1/12이하,주출입구 접근로_그물에걸린바다
2011,보/차도 구분없음,주출입구 접근로_그물에걸린바다
2012,총주차대수36,장애인 전용 주차구역_그물에걸린바다
2013,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_그물에걸린바다
2014,유효폭 1.2m 이상,주출입구 높이차이 제거_그물에걸린바다
2015,평탄함,주출입구 접근로_금강수산
2016,단차없음,주출입구 접근로_금강수산
2017,유효폭 1.2m 이상,주출입구 접근로_금강수산
2018,기울기 1/18이하,주출입구 접근로_금강수산
2019,보/차도 구분,주출입구 접근로_금강수산
2020,평탄함,주출입구 접근로_마리온 크레페 Lozy
2021,단차없음,주출입구 접근로_마리온 크레페 Lozy
2022,유효폭 1.2m 이상,주출입구 접근로_마리온 크레페 Lozy
2023,기울기 1/18이하,주출입구 접근로_마리온 크레페 Lozy
2024,보/차도 구분,주출입구 접근로_마리온 크레페 Lozy
2025,총주차대수3,장애인 전용 주차구역_마리온 크레페 Lozy
2026,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_마리온 크레페 Lozy
2027,유효폭 1.2m 이상,주출입구 높이차이 제거_마리온 크레페 Lozy
2028,평탄함,주출입구 접근로_맑은바닷가의나루터
2029,단차없음,주출입구 접근로_맑은바닷가의나루터
2030,유효폭 1.2m 이상,주출입구 접근로_맑은바닷가의나루터
2031,기울기 1/18이하,주출입구 접근로_맑은바닷가의나루터
2032,보/차도 구분,주출입구 접근로_맑은바닷가의나루터
2033,총주차대수10,장애인 전용 주차구역_맑은바닷가의나루터
2034,평탄함,주출입구 접근로_미송샤브샤브
2035,단차없음,주출입구 접근로_미송샤브샤브
2036,유효폭 1.2m 이상,주출입구 접근로_미송샤브샤브
2037,기울기 1/18이하,주출입구 접근로_미송샤브샤브
2038,보/차도 구분없음,주출입구 접근로_미송샤브샤브
2039,총주차대수18,장애인 전용 주차구역_미송샤브샤브
2040,전용주차대수  2,장애인 전용 주차구역_미송샤브샤브
2041,출입구와 가까운 곳에 설치,장애인 전용 주차구역_미송샤브샤브
2042,크기 확보(3.3*5m),장애인 전용 주차구역_미송샤브샤브
2043,안내표지판 설치,장애인 전용 주차구역_미송샤브샤브
2044,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_미송샤브샤브
2045,유효폭 1.2m 이상,주출입구 높이차이 제거_미송샤브샤브
2046,평탄함,주출입구 접근로_바다회공원
2047,단차없음,주출입구 접근로_바다회공원
2048,유효폭 1.2m 이상,주출입구 접근로_바다회공원
2049,기울기 1/18이하,주출입구 접근로_바다회공원
2050,보/차도 구분없음,주출입구 접근로_바다회공원
2051,평탄함,주출입구 접근로_바다회공원음식점(청림빌딩)(제시카키친)
2052,단차없음,주출입구 접근로_바다회공원음식점(청림빌딩)(제시카키친)
2053,유효폭 1.2m 이상,주출입구 접근로_바다회공원음식점(청림빌딩)(제시카키친)
2054,기울기 1/18이하,주출입구 접근로_바다회공원음식점(청림빌딩)(제시카키친)
2055,보/차도 구분,주출입구 접근로_바다회공원음식점(청림빌딩)(제시카키친)
2056,총주차대수42,장애인 전용 주차구역_바다회공원음식점(청림빌딩)(제시카키친)
2057,전용주차대수  1,장애인 전용 주차구역_바다회공원음식점(청림빌딩)(제시카키친)
2058,출입구와 가까운 곳에 설치,장애인 전용 주차구역_바다회공원음식점(청림빌딩)(제시카키친)
2059,크기 확보(3.3*5m),장애인 전용 주차구역_바다회공원음식점(청림빌딩)(제시카키친)
2060,안내표지판 설치,장애인 전용 주차구역_바다회공원음식점(청림빌딩)(제시카키친)
2061,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_바다회공원음식점(청림빌딩)(제시카키친)
2062,유효폭 1.2m 이상,주출입구 높이차이 제거_바다회공원음식점(청림빌딩)(제시카키친)
2063,손잡이 설치,주출입구 높이차이 제거_바다회공원음식점(청림빌딩)(제시카키친)
2064,평탄함,주출입구 접근로_별난횟집
2065,단차없음,주출입구 접근로_별난횟집
2066,유효폭 1.2m 이상,주출입구 접근로_별난횟집
2067,기울기 1/18이하,주출입구 접근로_별난횟집
2068,보/차도 구분,주출입구 접근로_별난횟집
2069,총주차대수4,장애인 전용 주차구역_별난횟집
2070,평탄함,주출입구 접근로_삼경바다
2071,단차없음,주출입구 접근로_삼경바다
2072,유효폭 1.2m 이상,주출입구 접근로_삼경바다
2073,기울기 1/18이하,주출입구 접근로_삼경바다
2074,보/차도 구분,주출입구 접근로_삼경바다
2075,총주차대수4,장애인 전용 주차구역_삼경바다
2076,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_삼경바다
2077,유효폭 1.2m 이상,주출입구 높이차이 제거_삼경바다
2078,평탄함,주출입구 접근로_샤르르 샤브샤브
2079,단차없음,주출입구 접근로_샤르르 샤브샤브
2080,유효폭 1.2m 이상,주출입구 접근로_샤르르 샤브샤브
2081,기울기 1/18이하,주출입구 접근로_샤르르 샤브샤브
2082,보/차도 구분,주출입구 접근로_샤르르 샤브샤브
2083,총주차대수12,장애인 전용 주차구역_샤르르 샤브샤브
2084,전용주차대수  1,장애인 전용 주차구역_샤르르 샤브샤브
2085,출입구와 가까운 곳에 설치,장애인 전용 주차구역_샤르르 샤브샤브
2086,크기 확보(3.3*5m),장애인 전용 주차구역_샤르르 샤브샤브
2087,안내표지판 설치,장애인 전용 주차구역_샤르르 샤브샤브
2088,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_샤르르 샤브샤브
2089,유효폭 1.2m 이상,주출입구 높이차이 제거_샤르르 샤브샤브
2090,손잡이 설치,주출입구 높이차이 제거_샤르르 샤브샤브
2091,상세정보 없음,주출입구 접근로_샤브궁샤브가
2092,평탄함,주출입구 접근로_씨푸드 대림점
2093,단차없음,주출입구 접근로_씨푸드 대림점
2094,유효폭 1.2m 이상,주출입구 접근로_씨푸드 대림점
2095,기울기 1/18이하,주출입구 접근로_씨푸드 대림점
2096,보/차도 구분,주출입구 접근로_씨푸드 대림점
2097,총주차대수23,장애인 전용 주차구역_씨푸드 대림점
2098,전용주차대수  1,장애인 전용 주차구역_씨푸드 대림점
2099,출입구와 가까운 곳에 설치,장애인 전용 주차구역_씨푸드 대림점
2100,크기 확보(3.3*5m),장애인 전용 주차구역_씨푸드 대림점
2101,안내표지판 설치,장애인 전용 주차구역_씨푸드 대림점
2102,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_씨푸드 대림점
2103,유효폭 1.2m 이상,주출입구 높이차이 제거_씨푸드 대림점
2104,손잡이 설치,주출입구 높이차이 제거_씨푸드 대림점
2105,평탄함,주출입구 접근로_아사달횟집
2106,단차없음,주출입구 접근로_아사달횟집
2107,유효폭 1.2m 이상,주출입구 접근로_아사달횟집
2108,기울기 1/18이하,주출입구 접근로_아사달횟집
2109,보/차도 구분없음,주출입구 접근로_아사달횟집
2110,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_아사달횟집
2111,유효폭 1.2m 이상,주출입구 높이차이 제거_아사달횟집
2112,손잡이 설치,주출입구 높이차이 제거_아사달횟집
2113,평탄함,주출입구 접근로_아지코우보
2114,단차없음,주출입구 접근로_아지코우보
2115,유효폭 1.2m 이상,주출입구 접근로_아지코우보
2116,기울기 1/18이하,주출입구 접근로_아지코우보
2117,보/차도 구분,주출입구 접근로_아지코우보
2118,총주차대수3,장애인 전용 주차구역_아지코우보
2119,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_아지코우보
2120,유효폭 1.2m 이상,주출입구 높이차이 제거_아지코우보
2121,평탄함,주출입구 접근로_어부박씨
2122,단차없음,주출입구 접근로_어부박씨
2123,유효폭 1.2m 이상,주출입구 접근로_어부박씨
2124,기울기 1/18이하,주출입구 접근로_어부박씨
2125,보/차도 구분없음,주출입구 접근로_어부박씨
2126,평탄함,주출입구 접근로_이춘복참치
2127,단차없음,주출입구 접근로_이춘복참치
2128,유효폭 1.2m 이상,주출입구 접근로_이춘복참치
2129,기울기 1/18이하,주출입구 접근로_이춘복참치
2130,보/차도 구분없음,주출입구 접근로_이춘복참치
2131,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_이춘복참치
2132,유효폭 1.2m 이상,주출입구 높이차이 제거_이춘복참치
2133,평탄함,주출입구 접근로_일반음식점(삿뽀로)
2134,단차없음,주출입구 접근로_일반음식점(삿뽀로)
2135,유효폭 1.2m 이상,주출입구 접근로_일반음식점(삿뽀로)
2136,기울기 1/18이하,주출입구 접근로_일반음식점(삿뽀로)
2137,보/차도 구분,주출입구 접근로_일반음식점(삿뽀로)
2138,총주차대수31,장애인 전용 주차구역_일반음식점(삿뽀로)
2139,전용주차대수  1,장애인 전용 주차구역_일반음식점(삿뽀로)
2140,출입구와 가까운 곳에 설치,장애인 전용 주차구역_일반음식점(삿뽀로)
2141,크기 확보(3.3*5m),장애인 전용 주차구역_일반음식점(삿뽀로)
2142,안내표지판 설치,장애인 전용 주차구역_일반음식점(삿뽀로)
2143,단차없음 또는 경사로 1/12이하 설치,주출입구 높이차이 제거_일반음식점(삿뽀로)
2144,유효폭 1.2m 이상,주출입구 높이차이 제거_일반음식점(삿뽀로)
2145,손잡이 설치,주출입구 높이차이 제거_일반음식점(삿뽀로)
2146,상세정보 없음,주출입구 접근로_일식미진(일반음식점)
2147,총주차대수8,장애인 전용 주차구역_일식미진(일반음식점)
2148,전용주차대수  1,장애인 전용 주차구역_일식미진(일반음식점)
2149,출입구와 가까운 곳에 설치,장애인 전용 주차구역_일식미진(일반음식점)
2150,크기 확보(3.3*5m),장애인 전용 주차구역_일식미진(일반음식점)
2151,안내표지판 설치,장애인 전용 주차구역_일식미진(일반음식점)
2152,경사로 1/12초과 설치,주출입구 높이차이 제거_일식미진(일반음식점)
2153,유효폭 1.2m 이상,주출입구 높이차이 제거_일식미진(일반음식점)
2154,상세정보 없음,주출입구 접근로_정동진회집 하계점
2155,상세정보 없음,장애인 전용 주차구역_정동진회집 하계점
2156,평탄함,주출입구 접근로_참치박사
2157,단차없음,주출입구 접근로_참치박사
2158,유효폭 1.2m 이상,주출입구 접근로_참치박사
2159,기울기 1/18이하,주출입구 접근로_참치박사
2160,보/차도 구분,주출입구 접근로_참치박사
2161,상세정보 없음,장애인 전용 주차구역_참치박사
2162,상세정보 없음,주출입구 접근로_청량리쇠고기샤브샤브
2163,총주차대수2,장애인 전용 주차구역_청량리쇠고기샤브샤브
2164,경사로 1/12초과 설치,주출입구 높이차이 제거_청량리쇠고기샤브샤브
2165,평탄함,주출입구 접근로_청해수산회천하통일
2166,단차없음,주출입구 접근로_청해수산회천하통일
