,place_name,place_address,lat,lon,category,place_id
4456,송파구여성축구장 화장실,서울특별시 송파구 방이동 88-10,37.498197999999995,127.125335,toilet/open,10557
4457,체육문화회관화장실 화장실,서울특별시 송파구 거여동 289,37.506054,127.08456799999999,toilet/open,10558
4458,배드민턴체육관 화장실 화장실,서울특별시 송파구 거여동 산 21-1,37.478652000000004,127.12066000000002,toilet/open,10559
4459,송파어린이도서관 화장실,서울특별시 송파구 잠실동19-6,37.485147,127.13463999999999,toilet/open,10560
4460,소나무언덕1호작은도서관 화장실,서울특별시 송파구 풍납동401-1,37.500888,127.15880200000001,toilet/open,10561
4461,소나무언덕2호작은도서관 화장실,서울특별시 송파구 잠실동 44-4,37.538538,127.121894,toilet/open,10562
4462,거마도서관 정보센터 화장실,서울특별시 송파구 거여동 195-1,37.506347,127.10998700000002,toilet/open,10563
4464,소나무언덕잠실본동작은도서관 화장실,서울특별시 송파구 잠실동 306,37.532163,127.113295,toilet/open,10564
4465,송파어린이영어작은도서관 화장실,서울특별시 송파구 신천동 14,37.492335,127.156625,toilet/open,10565
4466,송파여성문화회관 화장실 화장실,서울특별시 송파구 송파동 113-2,37.489731,127.111309,toilet/open,10566
4467,비계(현충) 화장실,서울특별시 동작구 동작동 산42-1,37.5031984473,126.96769570299999,toilet/small,10567
4468,송파 어린이문화회관 화장실,서울특별시 송파구 오금동 50,37.499996,127.134841,toilet/open,10568
4469,마천종합사회복지관 화장실,서울특별시 송파구 마천동 323-197,37.519185,127.116092,toilet/open,10569
4470,가락종합사회복지관 화장실,서울특별시 송파구 가락동 481-2,37.51894,127.115517,toilet/open,10570
4471,송파종합사회복지관 화장실,서울특별시 송파구 거여동 5-8,37.518034,127.116721,toilet/open,10571
4472,삼전종합사회복지관 화장실,서울특별시 송파구 삼전동 172,37.516559,127.12921000000001,toilet/open,10572
4473,풍납종합사회복지관 화장실,서울특별시 송파구 풍납동 330-1,37.51693,127.11820900000001,toilet/open,10573
4474,잠실종합사회복지관 화장실,서울특별시 송파구 잠실동 188-1,37.516682,127.120994,toilet/open,10574
4475,솔바람복지센터 화장실,서울특별시 송파구 풍납동 175,37.514996000000004,127.122224,toilet/open,10575
4476,방이복지관 화장실,서울특별시 송파구 방이동 52-2,37.521094,127.12101100000001,toilet/open,10576
4477,서울시각장애인복지관 화장실,서울특별시 송파구 삼전동 109,37.51477,127.12509399999999,toilet/open,10577
4478,인성장애인복지관 화장실,서울특별시 송파구 마천동 211-90,37.514047999999995,127.127531,toilet/open,10578
4479,서울곰두리체육센터(오금동 51번지) 화장실,서울특별시 송파구 오금동 51,37.524418,127.12322900000001,toilet/open,10579
4480,송파구청 화장실,서울특별시 송파구 신천동 29-5,37.520208000000004,127.125752,toilet/open,10580
4481,보건소 화장실,서울특별시 송파구 신천동  29-5,37.51827,127.122876,toilet/open,10581
4482,송파구보건지소 화장실,서울특별시 송파구 거여동 289-5,37.515527,127.122188,toilet/open,10582
4483,송파구의회 화장실,서울특별시 송파구 삼전동 62-2,37.522386,127.116483,toilet/open,10583
4484,거송경로당 화장실 화장실,서울특별시 송파구 거여동 205-47,37.51427,127.126347,toilet/open,10584
4485,풍납1동 주민센터 화장실,서울특별시 송파구 풍납1동 476,37.517233000000004,127.120154,toilet/open,10585
4486,풍납2동 주민센터 화장실,서울특별시 송파구 풍납2동 403-11,37.514733,127.127567,toilet/open,10586
4487,거여1동주민센터 화장실,서울특별시 송파구 거여1동 136-16,37.516964,127.12333500000001,toilet/open,10587
4488,거여2동주민센터 화장실,서울특별시 송파구 거여2동 19-1,37.520986,127.126732,toilet/open,10588
4489,마천1동주민센터 화장실,서울특별시 송파구 마천1동 128-10,37.515465999999996,127.128468,toilet/open,10589
4490,마천2동주민센터 화장실,서울특별시 송파구 마천2동 127-1,37.499806,127.142478,toilet/open,10590
4491,방이1동주민센터 화장실,서울특별시 송파구 방이1동 200,37.47085,127.132053,toilet/open,10591
4492,방이2동주민센터 화장실,서울특별시 송파구 방이2동 52-3,37.480996000000005,127.13663600000001,toilet/open,10592
4493,오륜동주민센터 화장실,서울특별시 송파구 오륜동 89-10,37.514371999999995,127.088936,toilet/open,10593
4494,오금동주민센터 화장실,서울특별시 송파구 오금동 50-1,37.495584,127.12378999999999,toilet/open,10594
4495,제우빌딩 화장실,서울특별시 송파구 석촌동 15,37.503106,127.099043,toilet/open,10595
4496,위너스빌딩 화장실,서울특별시 송파구 잠실동 175-2,37.511301,127.07883999999999,toilet/open,10596
4497,인성정보빌딩 화장실,서울특별시 송파구 오금동 23,37.50823,127.12989499999999,toilet/open,10597
4498,송파나루(카페고고스) 화장실 화장실,서울특별시 송파구 잠실동 47,37.50031,127.1082,toilet/open,10598
4499,송파1동주민센터 화장실,서울특별시 송파구 송파동 113-1,37.515537,127.100894,toilet/open,10599
4500,송파2동주민센터 화장실,서울특별시 송파구 송파2동 173,37.513884000000004,127.106397,toilet/open,10600
4502,석촌동주민센터 화장실,서울특별시 송파구 석촌동 265,37.495931,127.12170800000001,toilet/open,10601
4503,삼전동주민센터 화장실,서울특별시 송파구 삼전동 62,37.502635,127.12784099999999,toilet/open,10602
4504,가락본동주민센터 화장실,서울특별시 송파구 가락본동 77-3,37.493479,127.11148700000001,toilet/open,10603
4505,가락1동주민센터 화장실,서울특별시 송파구 가락1동 479,37.516474,127.072985,toilet/open,10604
4506,가락2동주민센터 화장실,서울특별시 송파구 가락2동 154,37.507311,127.093828,toilet/open,10605
4507,문정1동주민센터 화장실,서울특별시 송파구 문정1동 29-21,37.519736,127.13654199999999,toilet/open,10606
4508,문정2동주민센터 화장실,서울특별시 송파구 문정2동 150-38,37.494166,127.151797,toilet/open,10607
4509,장지동주민센터 화장실,서울특별시 송파구 문정동 114-4,37.502708,127.09276100000001,toilet/open,10608
4511,잠실2동주민센터 화장실,서울특별시 송파구 잠실2동 22,37.519203999999995,127.127499,toilet/open,10609
4512,잠실3동주민센터 화장실,서울특별시 송파구 잠실3동 27-4,37.516789,127.12506100000002,toilet/open,10610
4513,잠실4동주민센터 화장실,서울특별시 송파구 잠실4동 20-5,37.517016999999996,127.12603200000001,toilet/open,10611
4514,잠실6동주민센터 화장실,서울특별시 송파구 잠실6동 7-6,37.506786,127.098228,toilet/open,10612
4515,잠실7동주민센터 화장실,서울특별시 송파구 잠실7동 85-1,37.508691,127.09774099999998,toilet/open,10613
4516,송파경찰서 화장실,서울특별시 송파구 가락동 9-6,37.512153999999995,127.107704,toilet/open,10614
4517,강동세무서 화장실,서울특별시 송파구 풍납2동 388-6,37.500485999999995,127.14109199999999,toilet/open,10615
4518,송파세무서 화장실,서울특별시 송파구 풍납2동 388-6,37.498298999999996,127.150577,toilet/open,10616
4519,마천지구대 화장실,서울특별시 송파구 마천2동 127-8,37.5035,127.09726699999999,toilet/open,10617
4520,방이지구대 화장실,서울특별시 송파구 방이1동 204-8,37.499488,127.101729,toilet/open,10618
4521,잠실지구대 화장실,서울특별시 송파구 잠실본동 230-3,37.502534999999995,127.11634,toilet/open,10619
4522,가락지구대 화장실,서울특별시 송파구 가락본동 37,37.504594,127.077357,toilet/open,10620
4523,문정지구대 화장실,서울특별시 송파구 문정1동 92,37.501877,127.13795900000001,toilet/open,10621
4524,삼전지구대 화장실,서울특별시 송파구 삼전동 62-3,37.506104,127.083624,toilet/open,10622
4525,새울빌딩 화장실,서울특별시 금천구 독산4동 287-7,37.4705467,126.88102920000001,toilet/open,10623
4526,올림픽공원-제1체육관(체조) 화장실,서울특별시 송파구 오륜동 88-2,37.512107,127.082406,toilet/open,10624
4527,올림픽공원-제2체육관(펜싱) 화장실,서울특별시 송파구 오륜동 88-2,37.493581,127.13823700000002,toilet/open,10625
4528,올림픽공원-제3체육관(역도) 화장실,서울특별시 송파구 오륜동 88-2,37.490682,127.142822,toilet/open,10626
4529,올림픽공원-경륜장(벨로드룸) 화장실,서울특별시 송파구 오륜동 88-2,37.501925,127.10226599999999,toilet/open,10627
4530,올림픽공원-수영경기장 화장실,서울특별시 송파구 오륜동 88-2,37.50078,127.131782,toilet/open,10628
4531,올림픽공원-올림픽홀 화장실,서울특별시 송파구 오륜동 88-2,37.502534999999995,127.137391,toilet/open,10629
4532,올림픽공원-올림픽미술관 화장실,서울특별시 송파구 오륜동 88-2,37.478765,127.11699399999999,toilet/open,10630
4533,올림픽공원-컨벤션센터 화장실,서울특별시 송파구 오륜동 88-2,37.501298,127.11888400000001,toilet/open,10631
4534,올림픽회관 화장실,서울특별시 송파구 오륜동 88-2,37.527248,127.11768799999999,toilet/open,10632
4535,선수촌올림픽스포츠센타 화장실,서울특별시 송파구 오륜동 88-2,37.502331,127.12300400000001,toilet/open,10633
4536,올림픽공원-중앙공급실 화장실,서울특별시 송파구 오륜동 88-2,37.507264,127.09416100000001,toilet/open,10634
4537,올림픽공원-경륜장(옥외화장실) 화장실,서울특별시 송파구 오륜동 88-2,37.503099,127.07886200000002,toilet/open,10635
4538,올림픽공원-수영장(옥외화장실) 화장실,서울특별시 송파구 오륜동 88-2,37.49355,127.146817,toilet/open,10636
4539,올림픽공원-피크닉장(옥외화장실) 화장실,서울특별시 송파구 오륜동 88-2,37.502193,127.116799,toilet/open,10637
4540,올림픽공원-북2문 화장실,서울특별시 송파구 오륜동 88-2,37.490909,127.158144,toilet/open,10638
4541,올림픽공원-에어돔(옥외화장실) 화장실,서울특별시 송파구 오륜동 88-2,37.529058,127.11038300000001,toilet/open,10639
4542,올림픽공원-P1주차장(옥외화장실) 화장실,서울특별시 송파구 오륜동 88-2,37.533822,127.12117099999999,toilet/open,10640
4548,영진빌딩 화장실,서울특별시 금천구 독산3동 159-23,37.4715436,126.88126559999999,toilet/open,10641
4549,남문시장 화장실,서울특별시 금천구 독산3동 984-10,37.4737591,126.8829029,toilet/open,10642
4550,삼주물산 화장실,서울특별시 금천구 독산3동 954,37.4776571,126.8817333,toilet/open,10643
4551,농협관악지점 화장실,서울특별시 금천구 독산3동 951,37.4793528,126.88521670000002,toilet/open,10644
4552,미도빌딩 화장실,서울특별시 금천구 독산1동 145-15,37.4759294,126.8805365,toilet/open,10645
4553,삼일빌딩 화장실,서울특별시 금천구 독산1동 148-17,37.4733373,126.87804550000001,toilet/open,10646
4554,효연빌딩 화장실,서울특별시 금천구 가산동 151-30,37.4761203,126.87561559999999,toilet/open,10647
4555,건국빌딩 화장실,서울특별시 금천구 독산1동 288-1,37.4711625,126.88011470000001,toilet/open,10648
4556,새한벤처월드 화장실,서울특별시 금천구 시흥1동 113-15,37.458539200000004,126.88063570000001,toilet/open,10649
4557,금천구청 화장실,서울특별시 금천구 시흥동 1020,37.4567829,126.88664569999999,toilet/open,10650
4558,가산동 주민센터 화장실,서울특별시 금천구 가산동 144-3,37.476868200000006,126.8830013,toilet/open,10651
4559,독산1동 주민센터 화장실,서울특별시 금천구 독산동 289-5,37.4701912,126.8882753,toilet/open,10652
4560,독산1동 분소 화장실,서울특별시 금천구 독산동 1088-3,37.4579178,126.8790119,toilet/open,10653
4561,독산2동 주민센터 화장실,서울특별시 금천구 독산동 1035-13,37.4660933,126.8909841,toilet/open,10654
4562,독산3동 주민센터 화장실,서울특별시 금천구 독산동 973-17,37.475137,126.8944592,toilet/open,10655
4563,독산4동 주민센터 화장실,서울특별시 금천구 독산동 1022,37.4674311,126.8933803,toilet/open,10656
4564,시흥1동 주민센터 화장실,서울특별시 금천구 시흥동 886-6,37.4535401,126.8944932,toilet/open,10657
4565,시흥2동 주민센터 화장실,서울특별시 금천구 시흥2동 267-9,37.4496493,126.90570829999999,toilet/open,10658
4566,시흥3동 주민센터 화장실,서울특별시 금천구 시흥동 956-3,37.4402328,126.89704809999999,toilet/open,10659
4567,시흥4동 주민센터 화장실,서울특별시 금천구 시흥동 812-38,37.45896629999999,126.89741609999999,toilet/open,10660
4568,시흥5동 주민센터 화장실,서울특별시 금천구 시흥동 832-14,37.4523731,126.89954080000001,toilet/open,10661
4569,가산동 공영주차장 화장실,서울특별시 금천구 가산동 148-28,37.4766434,126.8868057,toilet/open,10662
4570,가산정보 도서관 화장실,서울특별시 금천구 가산동 235-3,37.4734666,126.8833726,toilet/open,10663
4571,독산1동 공영주차장 화장실,서울특별시 금천구 독산동 1006-94,37.4649091,126.8860344,toilet/open,10664
4572,독산2동 공영주차장 화장실,서울특별시 금천구 독산동 1050-17,37.4638407,126.8912794,toilet/open,10665
4573,독산3동 공영주차장 화장실,서울특별시 금천구 독산동 898-28,37.479282,126.8975982,toilet/open,10666
4574,구룡공영주차장 화장실,서울특별시 금천구 독산동 964,37.4778527,126.8939706,toilet/open,10667
4575,금천구민문화체육센터 화장실,서울특별시 금천구 독산동 371-2,37.4702421,126.89830990000002,toilet/open,10668
4576,금천구립도서관 화장실,서울특별시 금천구 독산동 375-2,37.467464299999996,126.89929540000001,toilet/open,10669
4577,금빛공원 휘트니스센터 화장실,서울특별시 금천구 시흥동 893,37.452602899999995,126.89554550000001,toilet/open,10670
4578,서울시립금천청소년수련관 화장실,서울특별시 금천구 시흥동 산84-7,37.4483861,126.90678999999999,toilet/open,10671
4579,시흥3동공영주차장 화장실,서울특별시 금천구 시흥동 942-5,37.4429674,126.89713710000001,toilet/open,10672
4580,금천구 시설관리공단 화장실,서울특별시 금천구 시흥동 985-26,37.4457296,126.89388170000001,toilet/open,10673
4581,시흥계곡 화장실,서울특별시 금천구 시흥5동 산73-1,37.4483015,126.9039545,toilet/open,10674
4582,효봉공영주차장 화장실,서울특별시 금천구 시흥동 3-145,37.4621029,126.90181609999999,toilet/open,10675
4583,삼성공영주차장 화장실,서울특별시 금천구 시흥동 171-4,37.4547684,126.9004453,toilet/open,10676
4584,시흥4동 공영주차장 화장실,서울특별시 금천구 시흥동 704-56,37.459702899999996,126.9002888,toilet/open,10677
4585,1호선 금천구청역 화장실,서울특별시 금천구 시흥동 113-55,37.4558127,126.8856088,toilet/open,10678
4586,1호선 독산역 화장실,서울특별시 금천구 가산동 717,37.465657,126.88103829999999,toilet/open,10679
4587,1호선 가산디지털단지역 화장실,서울특별시 금천구 가산동 468-4,37.48227070000001,126.8734284,toilet/open,10680
4589,가산우체국 화장실,서울특별시 금천구 가산동 146-61,37.478413700000004,126.88504409999999,toilet/open,10681
4590,구로세관 화장실,서울특별시 금천구 가산동 319-25,37.471919299999996,126.8758764,toilet/open,10682
4591,가산문화센터 화장실,서울특별시 금천구 가산동 345-58,37.4761293,126.874958,toilet/open,10683
4592,금천세무서 화장실,서울특별시 금천구 독산동 953-9,37.4779901,126.8910166,toilet/open,10684
4593,금천우체국 화장실,서울특별시 금천구 시흥동 967-1,37.4350456,126.8947281,toilet/open,10685
4594,서울시흥동우체국 화장실,서울특별시 금천구 시흥동 993-2,37.453162899999995,126.8919138,toilet/open,10686
4595,금천노인종합복지관 화장실,서울특별시 금천구 시흥동 558-1,37.450179999999996,126.88905179999999,toilet/open,10687
4596,kt 금천전화국 화장실,서울특별시 금천구 시흥동 985-14,37.446391799999994,126.8942675,toilet/open,10688
4597,남부여성발전센터 화장실,서울특별시 금천구 시흥동 산139-2,37.463094500000004,126.89717959999999,toilet/open,10689
4598,성부주유소 화장실,서울특별시 금천구 가산동 142-13,37.478553000000005,126.89215,toilet/open,10690
4599,동남주유소 화장실,서울특별시 금천구 독산1동 1001-5,37.466766,126.88966299999998,toilet/open,10691
4600,㈜태영유업 화장실,서울특별시 금천구 독산3동 967,37.476799,126.89911000000001,toilet/open,10692
4601,KH에너지㈜직영 시흥대로 주유소 화장실,서울특별시 금천구 시흥1동 993,37.453441999999995,126.900618,toilet/open,10693
4602,SK네트웍스㈜ 박미주유소 화장실,서울특별시 금천구 시흥3동 980,37.43725,126.90264599999999,toilet/open,10694
4603,일신주유소 화장실,서울특별시 금천구 시흥3동 939-4,37.444398,126.90424399999999,toilet/open,10695
4604,SK네트웍스㈜ 순환도로주유소 화장실,서울특별시 금천구 독산3동 900-4,37.480247,126.90736299999999,toilet/open,10696
4605,백운주유소 화장실,서울특별시 금천구 독산2동 1077-3,37.45884,126.89941999999999,toilet/open,10697
4606,백산주유소 화장실,서울특별시 금천구 시흥1동 904,37.449557,126.903021,toilet/open,10698
4607,금천주유소 화장실,서울특별시 금천구 시흥1동 841-16,37.454265,126.905801,toilet/open,10699
4608,주식회사 명보에너지 화장실,"서울특별시 금천구 독산1동 292-7,12,29,39",37.467188,126.897154,toilet/open,10700
4609,SK네트웍스㈜ 이가주유소 화장실,서울특별시 금천구 독산1동 150-6,37.472947,126.8979,toilet/open,10701
4610,동광석유㈜ 구광주유소 화장실,서울특별시 금천구 가산동 535-155,37.481897,126.875184,toilet/open,10702
4611,경복에너지 화장실,서울특별시 금천구 시흥1동 860-36,37.4605,126.904623,toilet/open,10703
4612,대득에너지(금천셀프주유소) 화장실,서울특별시 금천구 시흥3동983-1외 2필지,37.441471,126.903104,toilet/open,10704
4613,중앙에너비스㈜ 삼중가스지점 화장실,서울특별시 금천구 독산2동 1059,37.461709,126.898375,toilet/open,10705
4617,은행공원화장실 화장실,서울특별시 금천구 시흥동 836,37.452028000000006,126.907117,toilet/open,10706
4626,다목적광장화장실 화장실,서울특별시 금천구 독산동 971,37.476376,126.901872,toilet/open,10707
4627,금천체육공원화장실 화장실,서울특별시 금천구 독산동 산198-3,37.467762,126.90966,toilet/open,10708
4628,금천체육공원1화장실 화장실,서울특별시 금천구 독산동 374,37.467569,126.90901299999999,toilet/open,10709
4629,호압사화장실 화장실,서울특별시 금천구 시흥동 234,37.452329999999996,126.92528899999999,toilet/open,10710
4630,산기슭공원화장실 화장실,서울특별시 금천구 시흥동 산138-3,37.463615999999995,126.907404,toilet/open,10711
4631,대명시장 화장실,서울특별시 금천구 시흥1동 885-2,37.4540506,126.88483259999998,toilet/open,10712
4632,현대시장 화장실,서울특별시 금천구 시흥1동 848-31,37.4577242,126.8872758,toilet/open,10713
4633,금빛공원 화장실,서울특별시 금천구 시흥1동 893-1,37.452710499999995,126.88704820000001,toilet/open,10714
4636,금조빌딩 화장실,서울특별시 금천구 가산동 150-2,37.4557794,126.8821975,toilet/open,10715
4637,고려테크온 화장실,서울특별시 금천구 가산동 715,37.465779600000005,126.87086770000002,toilet/open,10716
4638,재능유통 화장실,서울특별시 금천구 가산동 459-11,37.4817722,126.86427990000001,toilet/open,10717
4639,시흥빌딩 화장실,서울특별시 금천구 시흥1동 986-4,37.447970700000006,126.885065,toilet/open,10718
4640,석수상가 화장실,서울특별시 금천구 시흥3동 979-3,37.4342741,126.88635990000002,toilet/open,10719
4641,일오삼플레이스 화장실,서울특별시 금천구 시흥1동 904-22,37.4488924,126.8857364,toilet/open,10720
4642,대명여울빛시장 화장실,서울특별시 금천구 시흥1동 886-16,37.4532836,126.88540549999999,toilet/open,10721
4643,농협금천지점 화장실,서울특별시 금천구 시흥5동 251-3,37.4507752,126.8927173,toilet/open,10722
4644,농협독산지점 화장실,서울특별시 금천구 독산2동 1054-28,37.463599200000004,126.8803207,toilet/open,10723
4645,벧엘감리교회 화장실,서울특별시 금천구 독산4동 1022-83,37.46701470000001,126.8845413,toilet/open,10724
4897,정금(현충) 화장실,서울특별시 동작구 동작동 산10-2,37.494990499400004,126.976207533,toilet/small,10725
4924,달마사입구(현충) 화장실,서울특별시 동작구 흑석동 256-84,37.4987278175,126.96216990200001,toilet/small,10726
4925,까치산 화장실,서울특별시 동작구 사당동 산44-23,37.479400942699996,126.96734416299999,toilet/small,10727
4926,장승배드민턴장(상도) 화장실,서울특별시 동작구 상도동 산65-221,37.494030853299996,126.942111771,toilet/small,10728
4927,초소앞(상도) 화장실,서울특별시 동작구 상도동 산65-235,37.492402334,126.943144301,toilet/small,10729
4928,공원관리사무소 (대방공원) 화장실,서울특별시 동작구 대방동 23-176,37.5102271087,126.928540235,toilet/open,10730
4929,대방배수지 주차장(대방공원) 화장실,서울특별시 동작구 대방동 23-189,37.5084387381,126.927266145,toilet/open,10731
4930,고구동산 화장실,서울특별시 동작구 본동 126-450,37.5082901473,126.95439722399999,toilet/open,10732
4931,송학대 화장실,서울특별시 동작구 노량진동 325-2,37.5087216441,126.943751729,toilet/open,10733
4932,벽천(성남고후문) 화장실,서울특별시 동작구 대방동 350-2,37.5068310672,126.926815305,toilet/open,10734
4934,삼일공원(경로당) 화장실,서울특별시 동작구 사당동 산24-17,37.485861143499996,126.97454154100001,toilet/open,10735
4935,노들나루 화장실,서울특별시 동작구 본동 258-1,37.5137210973,126.953615721,toilet/open,10736
4936,도화 화장실,서울특별시 동작구 상도4동 244-183,37.4997830544,126.93549387,toilet/open,10737
4938,달마(현충) 화장실,서울특별시 동작구 흑석동 산59-2,37.4983341405,126.95963695,toilet/small,10738
7553,이태원1 화장실,서울특별시 용산구 이태원동 34-114,37.534454,126.98883400000001,toilet/open,10739
7554,이태원2 화장실,서울특별시 용산구 이태원동 261-5,37.543063000000004,126.99014299999999,toilet/open,10740
7555,이태원3 화장실,서울특별시 용산구 이태원동 72-47,37.534169,126.99237099999999,toilet/open,10741
7556,후암4 화장실,서울특별시 용산구 후암동 103-9,37.550428000000004,126.97621200000002,toilet/open,10742
7557,모자원 화장실,서울특별시 용산구 용산동2가 1-1883,37.545499,126.98400600000001,toilet/open,10743
7558,이촌로 화장실,서울특별시 용산구 한강로3가 40-900,37.523158,126.961087,toilet/open,10744
7559,철길담장 옆 화장실,서울특별시 용산구 한강로2가 2-341,37.531684999999996,126.968651,toilet/open,10745
7813,삼융주유소 화장실,서울특별시 은평구 수색동 379-8,37.583929,126.8911308,toilet/open,10746
7863,에이스빌딩 화장실,서울특별시 강서구 등촌3동 668-10,37.5582986258,126.843900879,toilet/open,10747
7864,화인빌딩 화장실,서울특별시 강서구 등촌3동 673-5,37.5589813559,126.839698265,toilet/open,10748
7865,에이스테크노타워 화장실,서울특별시 강서구 등촌3동 684-1,37.5671864411,126.84149174,toilet/open,10749
7866,우리벤처타운 화장실,서울특별시 강서구 등촌3동 684-2,37.5668980323,126.841424436,toilet/open,10750
7867,하바나빌딩 화장실,서울특별시 강서구 발산1동 644-2,37.5581101453,126.83775801,toilet/open,10751
7868,벽산에어트리움 화장실,서울특별시 강서구 방화2동 849,37.5504957394,126.87384271299999,toilet/open,10752
7869,양서빌딩 화장실,서울특별시 강서구 방화2동 534-9,37.5511640297,126.87530370200001,toilet/open,10753
7870,리빙프라자(강서본점) 화장실,서울특별시 강서구 염창동 277 1층,37.5491750559,126.86904226700001,toilet/open,10754
7871,롯데리아 까치산역점 화장실,서울특별시 강서구 화곡1동 343-60,37.532497511799995,126.84380532600001,toilet/open,10755
7916,리빙프라자(목동점) 화장실,서울특별시 강서구 화곡4동 782-4,37.5457520327,126.860280726,toilet/open,10756
7935,GS칼텍스㈜서부지점 화장실,서울특별시 은평구 응암동 576-39,37.590707,126.91758700000001,toilet/open,10757
7936,갈현베르빌 화장실,서울특별시 은평구 갈현동 465-12,37.612154,126.91685700000001,toilet/open,10758
7937,갈현주유소 화장실,서울특별시 은평구 갈현동 506-5,37.615361,126.9128493,toilet/open,10759
7938,갈현초등학교 화장실,서울특별시 은평구 갈현동 451-15,37.619215999999994,126.91668600000001,toilet/open,10760
7939,불광지구대 화장실,서울특별시 은평구 불광동 423-16,37.621387,126.9265642,toilet/open,10761
7940,VIP오피스텔 화장실,서울특별시 강서구 화곡6동 1107,37.5548303781,126.854229429,toilet/open,10762
7941,대지산업빌딩 화장실,서울특별시 강서구 화곡6동 1125-15,37.5545432129,126.85516705200001,toilet/open,10763
7942,삼보프라자 화장실,서울특별시 강서구 화곡6동 1116-3,37.5532696756,126.851199514,toilet/open,10764
7943,화곡빌딩 화장실,서울특별시 강서구 화곡1동 1075,37.554417750700004,126.861744835,toilet/open,10765
7944,롯데리아 화곡시장점 화장실,서울특별시 강서구 화곡1동 373-12,37.5345329095,126.83781815100001,toilet/open,10766
7945,한국맥도널드 송정역점 화장실,서울특별시 강서구 공항동 45-38,37.557455814899996,126.838922881,toilet/open,10767
7946,VIPS 화장실,서울특별시 강서구 등촌3동 669-0,37.558541409200004,126.84218006799999,toilet/open,10768
7947,송화시장진흥협동조합 화장실,서울특별시 강서구 발산1동 723-10,37.5487694807,126.83578206,toilet/open,10769
7948,맥도널드 우장산점 화장실,서울특별시 강서구 화곡동 1026,37.545102895300005,126.837428625,toilet/open,10770
7949,강서사랑나눔 푸드마켓 화장실,서울특별시 강서구 공항동 51-42,37.5603627764,126.808946385,toilet/open,10771
7950,동아그린프라자 화장실,서울특별시 강서구 염창동 258-1,37.5502508075,126.87739652,toilet/open,10772
7951,유정빌딩 화장실,서울특별시 강서구 화곡6동 1118-3,37.5518709144,126.850871845,toilet/open,10773
7952,약사사 화장실,서울특별시 강서구 개화동 332-2,37.5831262517,126.805007214,toilet/open,10774
7953,대은교회 화장실,서울특별시 강서구 화곡1동 425-25,37.534376828,126.856450616,toilet/open,10775
7954,남부골목시장 화장실,서울특별시 강서구 화곡4동 801-9,37.5331809793,126.86001906899999,toilet/open,10776
7955,까치산시장 고객만족센터 화장실,서울특별시 강서구 화곡8동 342-16,37.531529727199995,126.84786217799999,toilet/open,10777
7956,화곡중앙골목시장 고객지원센터 화장실,서울특별시 강서구 화곡1동 362-144,37.5348848027,126.83950547,toilet/open,10778
