,place_name,place_address,lat,lon,category,place_id
7957,가양현대주유소 화장실,서울특별시 강서구 가양1동 58-2,37.566442594499996,126.845857918,toilet/open,10779
7958,SK가양주유소 화장실,서울특별시 강서구 가양1동 151-1,37.5697351086,126.841979868,toilet/open,10780
7959,세원 제일주유소 화장실,서울특별시 강서구 가양1동 272-31,37.570497465,126.838075259,toilet/open,10781
7960,박물관주유소 화장실,서울특별시 강서구 가양1동 26-1,37.5675006753,126.850301899,toilet/open,10782
7961,국제공항(U턴)주유소 화장실,서울특별시 강서구 공항동 61-100외 1필지,37.546879199,126.824515443,toilet/open,10783
7962,청룡주유소 화장실,서울특별시 강서구 등촌1동 631-7,37.5567254599,126.86273651299999,toilet/open,10784
7963,경서에너지 공항로충전소 화장실,서울특별시 강서구 등촌2동 269-8,37.5533400766,126.858632385,toilet/open,10785
7964,GS칼텍스강서열린주유소 화장실,서울특별시 강서구 등촌2동 510-13,37.5487357054,126.862986545,toilet/open,10786
7965,등촌주유소 화장실,서울특별시 강서구 등촌2동 511-5,37.5468610809,126.86251470299999,toilet/open,10787
7966,대성주유소 화장실,서울특별시 강서구 등촌3동 684,37.5674710817,126.841436805,toilet/open,10788
7967,김포공항주유소 화장실,서울특별시 강서구 외발산동 423-2,37.5509439506,126.81471928299999,toilet/open,10789
7968,발산(오성)주유소 화장실,"서울특별시 강서구 발산1동 701-7,8",37.5517861684,126.835888609,toilet/open,10790
7969,관문주유소 화장실,서울특별시 강서구 우장산동 648-3,37.5578425222,126.84239431399999,toilet/open,10791
7970,우장산주유소 화장실,서울특별시 강서구 우장산동 702-5,37.5516753931,126.83657238299999,toilet/open,10792
7971,개화주유소 화장실,서울특별시 강서구 방화1동 488-1,37.5531236229,126.87438149799999,toilet/open,10793
7972,방화주유소 화장실,서울특별시 강서구 방화1동 609-59,37.5655617105,126.812437424,toilet/open,10794
7973,에어포트주유소 화장실,서울특별시 강서구 방화2동 645-6,37.566293797600004,126.80604264,toilet/open,10795
7974,강동주유소 화장실,"서울특별시 강서구 염창동 252-14,15",37.5498163924,126.875545856,toilet/open,10796
7975,진일주유소 화장실,서울특별시 강서구 염창동 274-18,37.5511389244,126.865562348,toilet/open,10797
7976,염창동주유소 화장실,서울특별시 강서구 염창동 263-8,37.548984048099996,126.87571472200001,toilet/open,10798
7977,양화교주유소 화장실,서울특별시 강서구 염창동 283-4,37.5473388147,126.87742844799999,toilet/open,10799
7978,대흥에너지산업㈜ 화장실,"서울특별시 강서구 화곡1동 898-3,4",37.533668125300004,126.843286964,toilet/open,10800
7979,신화곡주유소 화장실,서울특별시 강서구 화곡1동 931-11,37.5295805274,126.856966649,toilet/open,10801
7980,뉴신정주유소 화장실,서울특별시 강서구 화곡2동 862-16,37.5315615971,126.856035141,toilet/open,10802
7981,목화주유소 화장실,서울특별시 강서구 화곡4동 785-2,37.5300560095,126.86283518,toilet/open,10803
7982,경인고속주유소 화장실,서울특별시 강서구 화곡4동 843-4,37.5296452353,126.85983561100001,toilet/open,10804
7983,하이웨이주유소 화장실,서울특별시 강서구 화곡6동 1125,37.554539342199995,126.854949769,toilet/open,10805
7984,해바라기주유소 화장실,서울특별시 강서구 화곡6동 983-1,37.5492782519,126.846966065,toilet/open,10806
7985,화곡역주유소 화장실,"서울특별시 강서구 화곡1동 402-1,2",37.551908581,126.830696198,toilet/open,10807
7986,현대주유소 화장실,서울특별시 강서구 화곡본동 1076-14,37.5520206546,126.83094038700001,toilet/open,10808
7987,스카이주유소 화장실,"서울특별시 강서구 방화2동 523-8,22",37.5715206664,126.80452582299999,toilet/open,10809
7988,방화제1화장실 화장실,서울특별시 강서구 방화동 620-191외 2필지,37.5625854553,126.808343098,toilet/open,10810
7989,방화제2화장실 화장실,서울특별시 강서구 방화동 612-52,37.5636703298,126.808390121,toilet/open,10811
7990,무인화장실 화장실,서울특별시 강서구 방화동 829-9,37.5779164564,126.812637381,toilet/open,10812
7991,에어포트 비즈니스 센터 화장실,서울특별시 강서구 공항동 42-4,37.554751301399996,126.860368044,toilet/open,10813
8001,경우회관 화장실,서울특별시 은평구 녹번동 162-42,37.603094,126.922266,toilet/open,10814
8002,경인주유소 화장실,서울특별시 은평구 녹번동 81-15,37.604122,126.925354,toilet/open,10815
8003,구산중학교 화장실,서울특별시 은평구 구산동 산34,37.609711,126.908896,toilet/open,10816
8004,구산초등학교 화장실,서울특별시 은평구 구산동 152-3,37.6124476,126.909302,toilet/open,10817
8005,구산치안센터 화장실,서울특별시 은평구 구산동 14-10,37.611452,126.911124,toilet/open,10818
8006,한국환경정책평가연구원 화장실,서울특별시 은평구 불광동 613-1,37.610292,126.932027,toilet/open,10819
8007,그린빌딩 화장실,서울특별시 은평구 역촌동 54-8,37.605326,126.91026200000002,toilet/open,10820
8008,남창빌딩 화장실,서울특별시 은평구 응암동 600-2,37.589347,126.9167551,toilet/open,10821
8009,녹번시장 화장실,서울특별시 은평구 응암동 74-7,37.600627,126.930466,toilet/open,10822
8010,녹번주유소 화장실,서울특별시 은평구 녹번동 59-1,37.600482,126.9363315,toilet/open,10823
8011,녹번파출소 화장실,서울특별시 은평구 녹번동 115-2,37.609006,126.932351,toilet/open,10824
8012,다회주유소 화장실,서울특별시 은평구 신사동 34-37,37.595607,126.91445800000001,toilet/open,10825
8013,삼성주유소 화장실,서울특별시 은평구 신사동 338-1,37.590131,126.91279399999999,toilet/open,10826
8014,대림한숲타운 화장실,서울특별시 은평구 수색동 415-1,37.586651,126.89992600000001,toilet/open,10827
8015,은평등기소 화장실,서울특별시 은평구 응암동 95-1,37.600103999999995,126.927371,toilet/open,10828
8016,대성고등학교 화장실,서울특별시 은평구 갈현동 산53-1,37.622499,126.908199,toilet/open,10829
8017,대성주유소 화장실,서울특별시 은평구 녹번동 19-38,37.6039651,126.93529129999999,toilet/open,10830
8020,대조치안센터 화장실,서울특별시 은평구 대조동 5-17,37.611102,126.92895700000001,toilet/open,10831
8021,대한생명빌딩 화장실,서울특별시 은평구 불광동 272-51,37.611826,126.929354,toilet/open,10832
8022,덕산중학교 화장실,서울특별시 은평구 신사동 265-4,37.601847,126.90447990000001,toilet/open,10833
8023,동명여자정보산업고등학교 화장실,서울특별시 은평구 대조동 91-20,37.614067,126.92411200000001,toilet/open,10834
8024,롯데리아(응암5거리) 화장실,서울특별시 은평구 응암동 598-4,37.587875,126.91631399999999,toilet/open,10835
8025,롯데리아구산점 화장실,서울특별시 은평구 역촌동 1-2,37.610728,126.91756799999999,toilet/open,10836
8026,롯데리아불광점 화장실,서울특별시 은평구 대조동 6-5,37.611359,126.92848899999998,toilet/open,10837
8027,맥도날드연신내점 화장실,서울특별시 은평구 갈현동 456-28,37.617616999999996,126.919201,toilet/open,10838
8028,무궁화주유소 화장실,"서울특별시 은평구 응암동 594-1,98",37.586727,126.915878,toilet/open,10839
8029,박석고개주유소 화장실,서울특별시 은평구 갈현동 1-6,37.627313,126.919242,toilet/open,10840
8030,진관초등학교 화장실,서울특별시 은평구 진관동 14-13,37.645053999999995,126.92912700000001,toilet/open,10841
8031,보광빌딩 화장실,서울특별시 은평구 불광동 291-92,37.615494,126.92550700000001,toilet/open,10842
8032,북한산초등학교 화장실,서울특별시 은평구 진관동 산3,37.652335,126.95231100000001,toilet/open,10843
8033,불광1치안센터 화장실,서울특별시 은평구 불광동 13-67,37.618229,126.93294399999999,toilet/open,10844
8034,불광3치안센터 화장실,서울특별시 은평구 불광동 481-88,37.624483000000005,126.920178,toilet/open,10845
8035,불광미성상가 화장실,서울특별시 은평구 불광동 248,37.614871,126.928269,toilet/open,10846
8036,불광주유소 화장실,서울특별시 은평구 불광동 105-118,37.623247,126.927865,toilet/open,10847
8037,불광중학교 화장실,서울특별시 은평구 불광2동 173,37.623128,126.93163899999999,toilet/open,10848
8039,삼표수색주유소 화장실,서울특별시 은평구 증산동 222-3,37.579021999999995,126.90119299999999,toilet/open,10849
8040,상신중학교 화장실,서울특별시 은평구 신사2동 141,37.590037,126.906663,toilet/open,10850
8041,상신초등학교 화장실,서울특별시 은평구 신사동 산55,37.597833,126.903849,toilet/open,10851
8042,서대문세무서별관 화장실,서울특별시 은평구 응암동 84-5,37.601752000000005,126.926328,toilet/open,10852
8043,서부경찰서 화장실,서울특별시 은평구 녹번동 177-15,37.602103,126.921283,toilet/open,10853
8044,응암1센터 화장실,서울특별시 은평구 응암동 98-74,37.5999476,126.923375,toilet/open,10854
8045,서부동산교회 화장실,서울특별시 은평구 증산동 210-10,37.581755,126.904379,toilet/open,10855
8046,서부병원 화장실,서울특별시 은평구 응암동 87-14,37.600696,126.92256100000002,toilet/open,10856
8047,서부장애인종합복지관 화장실,서울특별시 은평구 구산동 191-1,37.605164,126.90728600000001,toilet/open,10857
8048,서신초등학교 화장실,서울특별시 은평구 신사동 194,37.592353,126.907496,toilet/open,10858
8049,서오릉주유소 화장실,서울특별시 은평구 구산동 304-1,37.61784960000001,126.90586299999998,toilet/open,10859
8050,서울갈현동우체국 화장실,서울특별시 은평구 갈현동 489-5,37.613655,126.912531,toilet/open,10860
8052,대은초등학교 화장실,서울특별시 은평구 대조동 82,37.612203,126.92615500000001,toilet/open,10861
8053,서울병원 화장실,서울특별시 은평구 대조동 15-123,37.608784,126.93073659999999,toilet/open,10862
8054,서울불광우체국 화장실,서울특별시 은평구 대조동 84-113,37.612811,126.926724,toilet/open,10863
8056,서울수색동우체국 화장실,서울특별시 은평구 수색동 101-7,37.5817114,126.896557,toilet/open,10864
8058,서울연신내우체국 화장실,서울특별시 은평구 불광동 123-11,37.622403999999996,126.92731709999998,toilet/open,10865
8059,서울연은초등학교 화장실,서울특별시 은평구 응암3동 334-12,37.589307,126.919192,toilet/open,10866
8060,서울응암우체국 화장실,서울특별시 은평구 응암동 576-37,37.590951000000004,126.91762800000001,toilet/open,10867
8061,서울응암초등학교 화장실,서울특별시 은평구 응암3동 산7-40,37.588237,126.921449,toilet/open,10868
8062,서울중앙교회 화장실,서울특별시 은평구 응암동 697-3,37.584876,126.918384,toilet/open,10869
8063,시립서북병원 화장실,서울특별시 은평구 역촌동 산31,37.604110999999996,126.904504,toilet/open,10870
8064,시립은평병원 화장실,서울특별시 은평구 응암동 산6,37.595099299999994,126.925903,toilet/open,10871
8065,시립은평청소년수련관 화장실,서울특별시 은평구 응암동 산6-46,37.594206,126.924851,toilet/open,10872
8066,은평종합복지관 화장실,서울특별시 은평구 수색동 8-15,37.585023,126.89930859999998,toilet/open,10873
8067,신사종합복지관 화장실,서울특별시 은평구 신사동 26-18,37.597983,126.91219299999999,toilet/open,10874
8068,녹번종합복지관 화장실,서울특별시 은평구 녹번동 산28-6,37.602712,126.93181799999999,toilet/open,10875
8069,은평구립도서관 화장실,서울특별시 은평구 불광동 산59-32,37.618896,126.927996,toilet/open,10876
8070,갈현1동주민센터 화장실,서울특별시 은평구 갈현동 436-14,37.6236469,126.91671299999999,toilet/open,10877
8071,갈현2동주민센터 화장실,서울특별시 은평구 갈현동 502-3,37.618559000000005,126.91581200000002,toilet/open,10878
8072,탑골생태공원 화장실 화장실,서울특별시 은평구 진관동 387,37.638103,126.91386299999999,toilet/open,10879
8073,구파발폭포 화장실 화장실,서울특별시 은평구 진관동 393,37.636738,126.91933200000001,toilet/open,10880
8074,장미테니스장 화장실,서울특별시 은평구 녹번동 산1-55,37.6084167,126.938645,toilet/open,10881
8075,뉴타운1지구 공원관리 화장실 화장실,서울특별시 은평구 진관동 15-19,37.644095,126.92875500000001,toilet/open,10882
8076,진관배수지 공원관리 화장실 화장실,서울특별시 은평구 진관동 246-20,37.629991,126.91650700000001,toilet/open,10883
8077,구산동주민센터 화장실,서울특별시 은평구 구산동 27-5,37.611733,126.910328,toilet/open,10884
8078,녹번동주민센터 화장실,서울특별시 은평구 녹번동 84,37.602456,126.929387,toilet/open,10885
8081,불광제1동 청사 화장실,서울특별시 은평구 불광1동 613-1,37.610337,126.93204899999999,toilet/open,10886
8082,불광2동 주민센터 화장실,서울특별시 은평구 불광동 81-2,37.626368,126.92726499999999,toilet/open,10887
8083,수색동주민센터 화장실,서울특별시 은평구 수색동 136-50,37.584142,126.897506,toilet/open,10888
8085,신사2동주민센터 화장실,서울특별시 은평구 신사2동 163-17,37.590253000000004,126.908387,toilet/open,10889
8087,역촌동주민센터 화장실,서울특별시 은평구 역촌동 62-26,37.604352,126.915067,toilet/open,10890
8088,응암1동 주민센터 화장실,서울특별시 은평구 응암동 96-3,37.6006412,126.92673899999998,toilet/open,10891
8089,응암2동 주민센터 화장실,서울특별시 은평구 응암동 229-13,37.594469000000004,126.923092,toilet/open,10892
8090,응암3동 주민센터 화장실,서울특별시 은평구 응암동 583-22,37.592203000000005,126.91562900000001,toilet/open,10893
8091,증산동주민센터 화장실,서울특별시 은평구 증산동 187-19,37.584311,126.907002,toilet/open,10894
8092,진관동 복합청사(보훈회관) 화장실,서울특별시 은평구 진관동 78,37.648686,126.9209064,toilet/open,10895
8094,새록어린이공원 화장실,서울특별시 은평구 녹번동 158-1,37.603962,126.923657,toilet/open,10896
8096,응암어린이공원 화장실,서울특별시 은평구 응암동 85-41,37.6016787,126.92355500000001,toilet/open,10897
8097,백련근린공원 화장실,서울특별시 은평구 응암동 산6-48,37.594173,126.92610800000001,toilet/open,10898
8099,포수동어린이공원 화장실,서울특별시 은평구 응암동 115-25,37.598085,126.919405,toilet/open,10899
8100,참다래어린이공원 화장실,서울특별시 은평구 응암동 120-22,37.595363,126.91733799999999,toilet/open,10900
8101,불광사입구시범 화장실,서울특별시 은평구 불광동 산1-13,37.623067999999996,126.935973,toilet/open,10901
8102,새장골어린이공원 화장실,서울특별시 은평구 불광동 444-1,37.625277000000004,126.926227,toilet/open,10902
8103,구현초마을마당 화장실,서울특별시 은평구 구산동 산41-5,37.608816,126.9069244,toilet/open,10903
8104,서갈현어린이공원 화장실,서울특별시 은평구 갈현동 434-38,37.621469,126.91573600000001,toilet/open,10904
8105,박석어린이공원 화장실,서울특별시 은평구 갈현동 416-3,37.625108000000004,126.91853799999998,toilet/open,10905
8106,갈곡리어린이공원 화장실,서울특별시 은평구 갈현동 436-51,37.623926000000004,126.91641399999999,toilet/open,10906
8107,좌월어린이공원 화장실,서울특별시 은평구 갈현동 513-1,37.617275,126.91328200000001,toilet/open,10907
8108,길마어린이공원 화장실,서울특별시 은평구 갈현동 474-1,37.614676,126.91581200000002,toilet/open,10908
8109,대조어린이공원 화장실,서울특별시 은평구 대조동 212,37.615398,126.91990200000001,toilet/open,10909
8110,연서어린이공원 화장실,서울특별시 은평구 역촌동 32-36,37.604015999999994,126.916748,toilet/open,10910
8111,역마을어린이공원 화장실,서울특별시 은평구 역촌동 39-2,37.601077000000004,126.918456,toilet/open,10911
8112,역말어린이공원 화장실,서울특별시 은평구 역촌동 47-1,37.606776,126.914092,toilet/open,10912
8113,신흥어린이공원 화장실,서울특별시 은평구 신사동 31-2,37.596024,126.911825,toilet/open,10913
8114,시루뫼어린이공원 화장실,서울특별시 은평구 증산동 185-1,37.582856,126.90649199999999,toilet/open,10914
8115,분토골어린이공원 화장실,서울특별시 은평구 증산동 163-34,37.586715000000005,126.911677,toilet/open,10915
8116,까치어린이공원 화장실,서울특별시 은평구 증산동 180-1,37.579923,126.904078,toilet/open,10916
8117,생활체육광장 화장실,서울특별시 은평구 증산동 산18-6,37.584328,126.903028,toilet/open,10917
8118,은평구상징녹지대 화장실,서울특별시 은평구 진관동 44,37.645271,126.921328,toilet/open,10918
8119,진관사입구 화장실,서울특별시 은평구 진관동 101-2,37.633652000000005,126.92081599999999,toilet/open,10919
8120,녹번서근린공원 화장실,서울특별시 은평구 녹번동 85-1,37.6036744,126.927195,toilet/open,10920
8121,불광천 화장실,서울특별시 은평구 응암동 122-20,37.596309000000005,126.91542199999999,toilet/open,10921
8122,증산 불광천 화장실,서울특별시 은평구 증산동 177-24,37.580633,126.905833,toilet/open,10922
8125,은평구시설관리공단 청사 화장실,서울특별시 은평구 구산동 199-19,37.612998,126.912675,toilet/open,10923
8126,은평문화예술회관 화장실,서울특별시 은평구 녹번동 85-4,37.603879,126.928347,toilet/open,10924
8127,평화공원 지하 공영주차장 화장실 화장실,서울특별시 은평구 녹번동 153-1,37.605678000000005,126.92304399999999,toilet/open,10925
8128,신사초등학교 화장실,서울특별시 은평구 신사동 98-32,37.592694,126.91225800000001,toilet/open,10926
8129,응암3동 공영주차장 화장실,서울특별시 은평구 응암3동 580-4,37.593462,126.915361,toilet/open,10927
8130,새락골어린이공원 화장실,서울특별시 은평구 신사1동 5-21,37.598964,126.911171,toilet/open,10928
8131,구산동마을공원 화장실,서울특별시 은평구 갈현2동 340-1,37.614289,126.908999,toilet/open,10929
8132,은평구민체육센터 화장실,서울특별시 은평구 진관동 362,37.630675,126.92330600000001,toilet/open,10930
8133,은평구립축구장 화장실,서울특별시 은평구 진관동 362-2,37.630604999999996,126.9246861,toilet/open,10931
8135,선일여자고등학교 화장실,서울특별시 은평구 갈현동 240-1,37.619682,126.912454,toilet/open,10932
8139,선정중학교 화장실,서울특별시 은평구 갈현동 227-5,37.618062,126.908774,toilet/open,10933
8140,성원E&S㈜은평지점 화장실,서울특별시 은평구 진관동 240-27,37.629234999999994,126.91958799999999,toilet/open,10934
8141,세광교회 화장실,서울특별시 은평구 갈현동 497-1,37.614658,126.91291299999999,toilet/open,10935
8142,세명컴퓨터고등학교 화장실,서울특별시 은평구 불광동 445-35,37.627559000000005,126.923464,toilet/open,10936
8143,세이브 마트 화장실,서울특별시 은평구 응암동 754-1,37.586698,126.917667,toilet/open,10937
8144,수리초등학교 화장실,서울특별시 은평구 불광동 17,37.618837,126.933479,toilet/open,10938
8145,수색센터 화장실,서울특별시 은평구 수색동 403,37.589518,126.883771,toilet/open,10939
8146,수색제일주유소 화장실,서울특별시 은평구 수색동 154-5,37.581062,126.897676,toilet/open,10940
8147,숭실중학교 화장실,서울특별시 은평구 신사동300-89,37.593114,126.90404299999999,toilet/open,10941
8148,신광주유소 화장실,서울특별시 은평구 수색동 314-1,37.587129,126.88750900000001,toilet/open,10942
8151,신사1센터 화장실,서울특별시 은평구 신사동 29-10,37.597854,126.91097009999999,toilet/open,10943
8152,신사제일주유소 화장실,"서울특별시 은평구 신사동 35-11,50",37.594062,126.91399399999999,toilet/open,10944
8154,신진자동차고등학교 화장실,서울특별시 은평구 응암동 114-1,37.598345,126.918291,toilet/open,10945
8155,은진초등학교 화장실,서울특별시 은평구 진관동 165-32,37.633164,126.92159299999999,toilet/open,10946
8157,역촌1치안센터 화장실,서울특별시 은평구 역촌동 23-34,37.604405,126.91790900000001,toilet/open,10947
8158,역촌중앙시장 화장실,서울특별시 은평구 갈현동 467-1,37.613229,126.916195,toilet/open,10948
8160,역촌초등학교 화장실,서울특별시 은평구 역촌동 82-1번지,37.601643,126.914336,toilet/open,10949
8161,연서시장 화장실,서울특별시 은평구 불광동 310-131,37.619408,126.921951,toilet/open,10950
8162,연서이엔에쓰주유소 화장실,서울특별시 은평구 대조동 199-28,37.617135,126.91966200000002,toilet/open,10951
8163,연서중학교 화장실,서울특별시 은평구 증산동 193-21,37.586988,126.909986,toilet/open,10952
8164,연신내메디컬센타 화장실,서울특별시 은평구 불광동 308-10,37.619021200000006,126.92257790000001,toilet/open,10953
8167,연신초등학교 화장실,서울특별시 은평구 불광동 73-1,37.626278000000006,126.928343,toilet/open,10954
8168,연천중학교 화장실,서울특별시 은평구 불광동 산143-1,37.627454,126.92585600000001,toilet/open,10955
8169,연천초등학교 화장실,서울특별시 은평구 불광동 346-153,37.620773,126.929317,toilet/open,10956
8172,예일디자인고등학교 화장실,서울특별시 은평구 구산동 8-3,37.610782,126.914657,toilet/open,10957
8176,은경빌딩 화장실,서울특별시 은평구 응암동 98-65,37.600198999999996,126.92300900000001,toilet/open,10958
8177,은명초등학교 화장실,서울특별시 은평구 응암1동 114-12,37.597634,126.918369,toilet/open,10959
8178,은평경찰서 화장실,서울특별시 은평구 불광동 산24,37.628128000000004,126.928599,toilet/open,10960
8179,은평고등학교 화장실,서울특별시 은평구 구산동 산41-1,37.609008,126.905973,toilet/open,10961
8180,은평뉴타운주유소 화장실,서울특별시 은평구 불광동 493,37.6252814,126.920371,toilet/open,10962
8181,은평드림 화장실,서울특별시 은평구 진관동 73-22,37.643837,126.912374,toilet/open,10963
8182,은평소방서 화장실,서울특별시 은평구 진관동 240-9,37.628725,126.92002600000001,toilet/open,10964
8185,수색119안전센터 화장실,서울특별시 은평구 수색동 330-1,37.584072,126.892027,toilet/open,10965
8186,은평우체국 화장실,서울특별시 은평구 응암동 89-1,37.601327000000005,126.921204,toilet/open,10966
8187,은평장례식장 화장실,서울특별시 은평구 갈현동 390,37.626604,126.919604,toilet/open,10967
8188,은평주유소 화장실,서울특별시 은평구 응암동 81-173,37.6011049,126.92923600000002,toilet/open,10968
8189,은평중학교 화장실,서울특별시 은평구 구산동 산27,37.610568,126.909042,toilet/open,10969
8190,은혜초등학교 화장실,서울특별시 은평구 불광동 331-27,37.617781,126.92732099999999,toilet/open,10970
8191,응암3파출소 화장실,서울특별시 은평구 응암동 576-42,37.590517,126.9175249,toilet/open,10971
8192,응암4센터 화장실,서울특별시 은평구 응암동 696,37.585875,126.917294,toilet/open,10972
8194,응암주유소 화장실,서울특별시 은평구 응암동 117-54,37.596751,126.91931100000001,toilet/open,10973
8195,응암지구대 화장실,서울특별시 은평구 응암동 84-8,37.601546,126.926433,toilet/open,10974
8196,㈜에스지주유소 화장실,서울특별시 은평구 신사동 338-4,37.589447,126.912838,toilet/open,10975
8197,증산센터 화장실,서울특별시 은평구 증산동 186-11,37.583543,126.906798,toilet/open,10976
8198,증산종합시장 화장실,서울특별시 은평구 증산동 184-9,37.581419,126.905041,toilet/open,10977
8199,증산주유소 화장실,서울특별시 은평구 증산동 174-1,37.58229,126.907587,toilet/open,10978
8203,진관중학교 화장실,서울특별시 은평구 진관동 394-3,37.643895,126.925574,toilet/open,10979
8204,청구성심병원 화장실,서울특별시 은평구 갈현동 395-1,37.620729,126.9194449,toilet/open,10980
8205,충암고등학교 화장실,서울특별시 은평구 응암3동 산9-1,37.585122999999996,126.92184499999999,toilet/open,10981
8208,코끼리주유소 화장실,서울특별시 은평구 녹번동 154-1,37.604489,126.924125,toilet/open,10982
8209,타이거주유소 화장실,서울특별시 은평구 증산동 222-6,37.578417,126.901983,toilet/open,10983
8210,파레제페빌딩 화장실,서울특별시 은평구 불광동 304-2,37.6177691,126.92273200000001,toilet/open,10984
8211,한국보건사회연구원 화장실,서울특별시 은평구 불광동 산42-14,37.610138,126.93496200000001,toilet/open,10985
8212,한국여성정책연구원 화장실,서울특별시 은평구 불광동 1-363,37.610679,126.93519450000001,toilet/open,10986
8213,한국철도공사수색역 화장실,서울특별시 은평구 수색동 380,37.581801,126.893883,toilet/open,10987
8214,한빛주유소 화장실,서울특별시 은평구 대조동 172-134,37.6092515,126.92063799999998,toilet/open,10988
8215,흥일주유소 화장실,서울특별시 은평구 신사동 40-2,37.595876000000004,126.909449,toilet/open,10989
15867,세곡동공중화장실 화장실,서울특별시 강남구 세곡동96-5,37.4654108734,127.109298203,toilet/open,10990
15905,모래내공원 화장실,서울특별시 관악구 낙성대동 1613-9,37.477814951199996,126.955627711,toilet/open,10991
15906,신대방 화장실,서울특별시 관악구 신림동 516,37.487371067699996,126.91339698899999,toilet/open,10992
15907,봉림 화장실,서울특별시 관악구 신림동 1433-158,37.4841326326,126.926371621,toilet/open,10993
15908,삼성동1-4 화장실,서울특별시 관악구 신림동 808-142,37.4700264193,126.93238585700001,toilet/open,10994
15909,삼성동1-5 화장실,서울특별시 관악구 신림동 808-501,37.469730735,126.93211934,toilet/open,10995
15910,삼성동1-6 화장실,서울특별시 관악구 신림동 808-117,37.4715183726,126.932176508,toilet/open,10996
15911,삼성동1-7 화장실,서울특별시 관악구 신림동 808-495,37.4701993692,126.932308831,toilet/open,10997
15912,삼성동1-8 화장실,서울특별시 관악구 신림동 808-498,37.4686812171,126.93084064899999,toilet/open,10998
15913,삼성동1-9 화장실,서울특별시 관악구 신림동 808-502,37.4685664136,126.93174509200001,toilet/open,10999
15914,삼성동1-10 화장실,서울특별시 관악구 신림동 808-502,37.469222289,126.931640496,toilet/open,11000
15915,삼성동1-11 화장실,서울특별시 관악구 신림동 808-499,37.4680071183,126.93059709999999,toilet/open,11001
15916,삼성동1-12 화장실,서울특별시 관악구 신림동 808-497,37.4699464755,126.931250964,toilet/open,11002
15917,삼성동1-13 화장실,서울특별시 관악구 신림동 808-503,37.468328368899996,126.931437835,toilet/open,11003
15918,조원동 화장실,서울특별시 관악구 신림동 1677-5,37.484786342,126.903287292,toilet/open,11004
